MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/04/04 11:53:57.670),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSR_US,GSR_US_TONIC,GSR_US_PHASIC,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,0,0.00000,1627461636565,0.52626,0.10608,0.00000,0.00000,1,1,0.52819,0.10712,1,0.46094,0.10463,0, ,0,,0.18280,0.44583,24.68114,0.91464,1,0.63781,0.49462,24.73666,0.91464,1,0,0.00000,11,4.79680,1,4.77251,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,1,0.01642,1627461801018,0.52678,0.10656,0.00000,0.01642,1,1,0.53778,0.11658,1,0.46094,0.10463,0, ,0,,0.18136,0.44631,24.91061,0.92063,1,0.63663,0.49463,25.28616,0.92684,1,0,0.00000,11,4.88309,1,4.67700,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,2,0.03296,1627461966275,0.52578,0.10649,0.00000,0.03296,1,1,0.50387,0.10504,1,0.46094,0.10463,0, ,0,,0.18082,0.44590,24.36027,0.93283,1,0.63623,0.49393,25.15243,0.93904,1,0,0.00000,11,4.96183,1,4.72844,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,3,0.04926,1627462129184,0.52485,0.10605,0.00000,0.04926,1,1,0.50333,0.09588,1,0.46094,0.10463,0, ,0,,0.18004,0.44508,25.06406,0.93904,1,0.63516,0.49356,25.51569,0.94525,1,0,0.00000,11,4.78376,1,4.70208,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,4,0.06555,1627462292371,0.52350,0.10692,0.00000,0.06555,1,1,0.49120,0.12788,1,0.46094,0.10463,0, ,0,,0.17952,0.44522,25.11228,0.93927,1,0.63430,0.49294,24.88772,0.93927,1,0,0.00000,11,4.86610,1,4.73348,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,5,0.08191,1627462456161,0.52424,0.10694,0.00000,0.08191,1,1,0.54281,0.10736,1,0.46094,0.10463,0, ,0,,0.17899,0.44425,24.98141,0.93328,1,0.63403,0.49276,25.02087,0.93328,1,0,0.00000,11,4.84733,1,4.75211,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,6,0.09833,1627462619851,0.52494,0.10745,0.00000,0.09833,1,1,0.54289,0.12080,1,0.46094,0.10463,0, ,0,,0.17849,0.44353,24.80671,0.92729,1,0.63333,0.49198,25.32702,0.92108,1,0,0.00000,11,4.82800,1,4.80412,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,7,0.11475,1627462783978,0.52440,0.10851,0.00000,0.11475,1,1,0.50990,0.13702,1,0.46094,0.10463,0, ,0,,0.17789,0.44379,24.92123,0.92108,1,0.63275,0.49114,24.63987,0.91487,1,0,0.00000,11,4.86941,1,4.75613,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,8,0.13116,1627462948332,0.52467,0.10978,0.00000,0.13117,1,1,0.53224,0.14540,1,0.46094,0.10463,0, ,0,,0.17779,0.44308,25.11353,0.91487,1,0.63268,0.49109,25.11092,0.90865,1,0,0.00000,11,4.86403,1,4.79778,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,9,0.14996,1627463136571,0.52493,0.11128,0.00000,0.14997,1,1,0.53260,0.15457,1,0.46094,0.10463,0, ,0,,0.17721,0.44326,24.93440,0.90865,1,0.63237,0.49041,24.87553,0.90244,1,0,0.00000,11,4.86051,1,4.80567,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,10,0.16425,1627463279533,0.52521,0.11333,0.00000,0.16425,1,1,0.53366,0.17493,1,0.46094,0.10463,0, ,0,,0.17690,0.44296,24.90565,0.90244,1,0.63214,0.49052,24.89878,0.90244,1,0,0.00000,11,4.88100,1,4.81014,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,11,0.18091,1627463446141,0.52545,0.11607,0.00000,0.18091,1,1,0.53271,0.20108,1,0.46094,0.10463,0, ,0,,0.17678,0.44332,24.75466,0.90244,1,0.63227,0.49053,24.95546,0.90244,1,0,0.00000,11,4.99978,1,4.80129,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
